ticket_id,0
284932,0.031032158
285362,0.031032158
285361,0.031032158
285338,0.031032158
285346,0.031032158
285345,0.031032158
285347,0.031032158
285342,0.031032158
285530,0.031032158
284989,0.031032158
285344,0.031032158
285343,0.031032158
285340,0.031032158
285341,0.031032158
285349,0.031032158
285348,0.031032158
284991,0.031032158
285532,0.031032158
285406,0.031032158
285001,0.031032158
285006,0.031032158
285405,0.031032158
285337,0.031032158
285496,0.031032158
285497,0.031032158
285378,0.031032158
285589,0.031032158
285585,0.031032158
285501,0.031032158
285581,0.031032158
285583,0.031032158
285372,0.031032158
285470,0.031032158
285475,0.031032158
285370,0.031032158
285503,0.031032158
285502,0.031032158
285411,0.031032158
285498,0.031032158
285414,0.031032158
285484,0.031032158
285499,0.031032158
285419,0.031032158
288210,0.031032158
285351,0.031032158
288200,0.031032158
285353,0.031032158
285364,0.031032158
288206,0.031032158
288135,0.031032158
285366,0.031032158
288174,0.031032158
288068,0.031032158
288140,0.031032158
285434,0.031032158
288072,0.031032158
288213,0.031032158
285428,0.031032158
288167,0.031032158
288145,0.031032158
285367,0.031032158
285422,0.031032158
285505,0.031032158
285425,0.031032158
292482,0.031032158
292484,0.031032158
292481,0.031032158
292483,0.031032158
288137,0.031032158
285408,0.031032158
285427,0.031032158
285359,0.031032158
288216,0.031032158
288214,0.031032158
285546,0.031032158
285549,0.031032158
285595,0.031032158
285594,0.031032158
285357,0.031032158
288163,0.031032158
288220,0.031032158
285416,0.031032158
285421,0.031032158
285678,0.031032158
288148,0.031032158
285358,0.031032158
285573,0.031032158
285543,0.031032158
285571,0.031032158
288157,0.031032158
285591,0.031032158
285128,0.031032158
285679,0.031032158
288224,0.031032158
285384,0.012514931
285671,0.031032158
285672,0.031032158
285560,0.031032158
285558,0.031032158
285857,0.031032158
285356,0.031032158
285431,0.031032158
285382,0.031032158
285355,0.031032158
286295,0.031032158
285429,0.031032158
285554,0.031032158
285552,0.031032158
285948,0.031032158
285446,0.031032158
285441,0.031032158
285391,0.031032158
285859,0.031032158
285371,0.031032158
285388,0.031032158
285858,0.031032158
285951,0.031032158
286073,0.031032158
286068,0.031032158
285436,0.031032158
286079,0.031032158
285953,0.031032158
285439,0.031032158
285731,0.031032158
288096,0.031032158
285461,0.031032158
285468,0.031032158
285868,0.031032158
285415,0.031032158
285963,0.031032158
285438,0.031032158
285698,0.031032158
285700,0.031032158
285711,0.031032158
285709,0.031032158
285390,0.031032158
285854,0.031032158
285873,0.012514931
288077,0.031032158
285437,0.031032158
288082,0.031032158
285600,0.031032158
285598,0.031032158
285510,0.031032158
286462,0.031032158
285603,0.031032158
285667,0.031032158
285721,0.031032158
285719,0.031032158
285511,0.031032158
285506,0.031032158
285602,0.031032158
285601,0.031032158
288090,0.031032158
285398,0.031032158
288094,0.031032158
285599,0.031032158
285409,0.031032158
285507,0.031032158
285728,0.031032158
285855,0.031032158
285989,0.031032158
285703,0.031032158
285706,0.031032158
285397,0.031032158
285686,0.031032158
285682,0.031032158
285688,0.031032158
285404,0.031032158
285417,0.031032158
285413,0.031032158
285435,0.031032158
285407,0.031032158
286290,0.031032158
286291,0.031032158
285410,0.031032158
285509,0.031032158
285376,0.031032158
285891,0.031032158
285964,0.031032158
286088,0.031032158
288289,0.031032158
285794,0.031032158
286143,0.031032158
288097,0.031032158
286145,0.031032158
285471,0.031032158
286455,0.031032158
288247,0.031032158
286097,0.031032158
285789,0.031032158
285400,0.031032158
285788,0.031032158
285856,0.031032158
286096,0.031032158
288296,0.031032158
285401,0.031032158
288098,0.031032158
288299,0.031032158
288099,0.031032158
288105,0.031032158
285792,0.031032158
285791,0.031032158
288139,0.031032158
285984,0.031032158
285793,0.031032158
285786,0.031032158
288102,0.031032158
286075,0.031032158
286069,0.031032158
286066,0.031032158
286078,0.031032158
285941,0.031032158
286070,0.031032158
285402,0.031032158
285979,0.031032158
285433,0.031032158
285805,0.031032158
286028,0.031032158
285383,0.031032158
286071,0.031032158
285395,0.031032158
285334,0.031032158
285399,0.031032158
288136,0.031032158
286296,0.031032158
286297,0.031032158
286299,0.031032158
288152,0.031032158
288302,0.031032158
286067,0.031032158
288146,0.031032158
285876,0.031032158
285944,0.031032158
285500,0.031032158
288191,0.031032158
288306,0.031032158
288176,0.031032158
288185,0.031032158
286150,0.031032158
288308,0.031032158
286157,0.031032158
288168,0.031032158
286148,0.031032158
285971,0.031032158
288209,0.031032158
285871,0.012514931
285870,0.012514931
286203,0.031032158
285939,0.031032158
285946,0.031032158
285932,0.031032158
285997,0.031032158
285949,0.031032158
285664,0.031790726
286206,0.031032158
285972,0.031032158
286000,0.031032158
288204,0.031032158
288513,0.031032158
288223,0.031032158
286125,0.031032158
286213,0.031032158
286121,0.031032158
285909,0.031032158
286112,0.031032158
288538,0.031032158
288225,0.031032158
286132,0.031032158
288219,0.031032158
288217,0.031032158
288540,0.031032158
286133,0.031032158
285860,0.031032158
286396,0.031032158
285852,0.031032158
286129,0.031032158
286761,0.031032158
286124,0.031032158
288222,0.031032158
285853,0.031032158
286149,0.031032158
288233,0.031032158
286173,0.031032158
285892,0.031032158
285889,0.031032158
285894,0.031032158
285893,0.031032158
285890,0.031032158
286472,0.031032158
285905,0.031032158
285904,0.031032158
288226,0.031032158
286174,0.031032158
285887,0.031032158
288230,0.031032158
285898,0.031032158
285900,0.031032158
285899,0.031032158
286158,0.031032158
285879,0.031032158
285907,0.031032158
285945,0.031032158
287005,0.031032158
285881,0.031032158
286483,0.031032158
286473,0.031032158
288228,0.031032158
286471,0.031032158
285888,0.031032158
288229,0.031032158
286156,0.031032158
285801,0.031790726
286190,0.031032158
286140,0.031032158
285883,0.031032158
286030,0.031032158
285910,0.031032158
285908,0.031032158
285901,0.031032158
285902,0.031032158
285903,0.031032158
286332,0.031032158
288542,0.031032158
286027,0.031032158
288418,0.031032158
288419,0.031032158
288235,0.031032158
286955,0.031032158
288417,0.012514931
286957,0.031032158
286953,0.031032158
286115,0.031032158
288405,0.031032158
286130,0.031032158
286172,0.031032158
286114,0.031032158
286170,0.031032158
286167,0.031032158
286166,0.031032158
286168,0.031032158
286186,0.031032158
286175,0.031032158
286956,0.031032158
288398,0.031032158
288400,0.031032158
286997,0.031032158
286996,0.031032158
288244,0.031032158
286128,0.031032158
286105,0.031032158
288412,0.031032158
288236,0.031032158
288234,0.031032158
288241,0.031032158
286176,0.031032158
286169,0.031032158
286107,0.031032158
288402,0.031032158
288401,0.031032158
288407,0.031032158
288411,0.031032158
286188,0.031032158
286187,0.031032158
285806,0.031790726
285807,0.031790726
285809,0.031790726
286209,0.031032158
286212,0.031032158
285965,0.031032158
286801,0.031032158
286211,0.031032158
286241,0.031032158
286242,0.031032158
285864,0.031032158
285865,0.031032158
286802,0.031032158
286031,0.031032158
286138,0.031032158
285940,0.031032158
286979,0.031032158
286977,0.031032158
285956,0.031032158
288341,0.031032158
285970,0.031032158
286033,0.031032158
285967,0.031032158
285968,0.031032158
286159,0.031032158
285937,0.031032158
285966,0.031032158
286147,0.031032158
286146,0.031032158
286032,0.031032158
285869,0.031032158
285866,0.031032158
285867,0.031032158
286135,0.031032158
288409,0.031032158
286137,0.031032158
286136,0.031032158
286969,0.012514931
285975,0.031032158
286976,0.031032158
286974,0.031032158
285958,0.031032158
286001,0.031032158
285999,0.031032158
286800,0.031032158
286134,0.031032158
286108,0.031032158
288345,0.031032158
286113,0.031032158
286110,0.031032158
286228,0.031032158
286234,0.031032158
286094,0.031032158
286205,0.031032158
286204,0.031032158
288349,0.031032158
286093,0.031032158
286806,0.031032158
288347,0.031032158
286101,0.031032158
286221,0.031032158
286207,0.031032158
286092,0.031032158
285950,0.031032158
286333,0.031032158
286336,0.031032158
286219,0.031032158
286210,0.031032158
285959,0.031032158
286217,0.031032158
285957,0.031032158
286018,0.031032158
288329,0.031032158
286025,0.031790726
285961,0.031032158
286091,0.031032158
288353,0.031032158
286813,0.031032158
286090,0.031790726
286345,0.031032158
286202,0.031032158
286397,0.031032158
286231,0.031032158
286199,0.031032158
286346,0.031032158
286408,0.031032158
286198,0.031032158
286227,0.031032158
286421,0.031032158
287317,0.012514931
286686,0.031032158
286343,0.031032158
286354,0.031032158
286196,0.031032158
286195,0.031032158
287175,0.031032158
286224,0.031032158
286341,0.031032158
286089,0.031790726
287155,0.031032158
287154,0.012514931
286229,0.031032158
286689,0.031032158
286688,0.031032158
286222,0.031032158
286422,0.031032158
286350,0.031032158
286535,0.031032158
286447,0.031032158
286116,0.031032158
286182,0.031032158
286954,0.031032158
288327,0.031032158
286197,0.031032158
287147,0.012514931
288404,0.031032158
286179,0.031032158
286178,0.031032158
286177,0.031032158
287149,0.012514931
286439,0.031032158
286436,0.031032158
287144,0.031032158
286181,0.031032158
287171,0.012514931
286433,0.031032158
286428,0.031032158
286434,0.031032158
286200,0.031032158
287679,0.031032158
287146,0.031032158
288324,0.031032158
288358,0.031032158
286183,0.031032158
288330,0.031032158
286909,0.031032158
286908,0.031032158
286102,0.031032158
287151,0.031032158
288422,0.031032158
286426,0.031032158
286430,0.031032158
286424,0.031032158
288328,0.031032158
286521,0.031032158
287745,0.031032158
287754,0.031032158
287747,0.031032158
287680,0.031032158
287741,0.031032158
286201,0.031032158
287172,0.012514931
286208,0.031032158
286437,0.031032158
286237,0.031032158
286236,0.031032158
286194,0.031790726
286235,0.031032158
286232,0.031032158
286314,0.031032158
286316,0.031032158
286315,0.031032158
286317,0.031032158
286239,0.031032158
286240,0.031032158
286238,0.031032158
286230,0.031032158
286161,0.031032158
286417,0.031032158
286164,0.031032158
286285,0.031032158
286283,0.031032158
286309,0.031032158
286310,0.031032158
288359,0.031032158
286193,0.031790726
286355,0.031032158
286284,0.031032158
286289,0.031032158
286311,0.031032158
286323,0.031032158
286322,0.031032158
286418,0.031032158
286324,0.031032158
288360,0.031032158
286631,0.031032158
286630,0.031032158
287014,0.031032158
286329,0.012514931
286330,0.012514931
286683,0.031032158
286633,0.031032158
287113,0.031032158
286326,0.031032158
286449,0.031032158
286626,0.031032158
286328,0.031032158
286442,0.031032158
286443,0.031032158
286216,0.031790726
286452,0.031032158
286331,0.031032158
287015,0.031032158
286325,0.031032158
286445,0.031032158
286327,0.031032158
286215,0.031790726
286756,0.031032158
286628,0.031032158
286854,0.031032158
286642,0.031032158
286497,0.031032158
286407,0.031032158
286757,0.031032158
287182,0.031032158
286681,0.031032158
287181,0.031032158
